<NUMBER OF ZONES> 135										
<NUMBER OF NODES> 1067										
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 2535										
<END OF METADATA>											


~ 	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B	Power	Speed limit 	Toll 	Type	;
	836.0	837.0	1197.6	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	836.0	845.0	1796.41	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	837.0	836.0	1197.6	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	837.0	838.0	1197.6	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	838.0	114.0	9999999999.0	2.16	2.16	0.166666667	0.0	0	0	1	;
	838.0	837.0	1197.6	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	838.0	839.0	1197.6	0.314823	0.314823	0.53998596	4.9432	0	0	1	;
	839.0	120.0	9999999999.0	2.1	2.1	0.166666667	0.0	0	0	1	;
	839.0	800.0	1197.6	1.703748	1.703748	0.53998596	4.9432	0	0	1	;
	839.0	838.0	1197.6	0.314823	0.314823	0.53998596	4.9432	0	0	1	;
	845.0	115.0	9999999999.0	1.98	1.98	0.166666667	0.0	0	0	1	;
	845.0	120.0	9999999999.0	2.08	2.08	0.25	0.0	0	0	1	;
	845.0	836.0	1796.41	0.870393	0.870393	0.53998596	4.9432	0	0	1	;
	845.0	857.0	1796.41	1.222254	1.222254	0.53998596	4.9432	0	0	1	;
	847.0	832.0	327.98	1.147828	1.147828	0.383332694	3.5038	0	0	1	;
	847.0	848.0	327.98	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	848.0	116.0	9999999999.0	0.52	0.52	0.25	0.0	0	0	1	;
	848.0	847.0	327.98	0.573914	0.573914	0.383332694	3.5038	0	0	1	;
	848.0	855.0	327.98	1.173915	1.173915	0.383332694	3.5038	0	0	1	;
	849.0	830.0	655.95	0.965219	0.965219	0.383332694	3.5038	0	0	1	;
	849.0	852.0	327.98	1.04348	1.04348	0.383332694	3.5038	0	0	1	;
	850.0	829.0	1796.41	0.833355	0.833355	0.53998596	4.9432	0	0	1	;
	850.0	851.0	1197.6	0.685203	0.685203	0.53998596	4.9432	0	0	1	;
	851.0	117.0	9999999999.0	0.8	0.8	0.25	0.0	0	0	1	;
	851.0	850.0	1796.41	0.685203	0.685203	0.53998596	4.9432	0	0	1	;
	851.0	853.0	1197.6	0.648165	0.648165	0.53998596	4.9432	0	0	1	;
	852.0	117.0	9999999999.0	1.5	1.5	0.166666667	0.0	0	0	1	;
	852.0	849.0	655.95	1.04348	1.04348	0.383332694	3.5038	0	0	1	;
	852.0	854.0	327.98	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	853.0	851.0	1796.41	0.648165	0.648165	0.53998596	4.9432	0	0	1	;
	853.0	854.0	1038.42	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	853.0	878.0	1197.6	0.518532	0.518532	0.53998596	4.9432	0	0	1	;
	854.0	119.0	9999999999.0	1.38	1.38	0.166666667	0.0	0	0	1	;
	854.0	852.0	327.98	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	854.0	853.0	1038.42	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	854.0	855.0	1038.42	1.173915	1.173915	0.383332694	4.4683	0	0	1	;
	855.0	848.0	327.98	1.173915	1.173915	0.383332694	3.5038	0	0	1	;
	855.0	854.0	1038.42	1.173915	1.173915	0.383332694	4.4683	0	0	1	;
	855.0	856.0	519.21	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	856.0	118.0	9999999999.0	1.26	1.26	0.166666667	0.0	0	0	1	;
	856.0	855.0	519.21	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	856.0	857.0	1038.42	1.773916	1.773916	0.383332694	4.4683	0	0	1	;
	857.0	845.0	1796.41	1.222254	1.222254	0.53998596	4.9432	0	0	1	;
	857.0	856.0	1038.42	1.773916	1.773916	0.383332694	4.4683	0	0	1	;
	857.0	858.0	1038.42	1.82609	1.82609	0.383332694	4.4683	0	0	1	;
	857.0	869.0	1197.6	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	858.0	120.0	9999999999.0	2.08	2.08	0.25	0.0	0	0	1	;
	858.0	857.0	1038.42	1.82609	1.82609	0.383332694	4.4683	0	0	1	;
	858.0	859.0	519.21	3.678267	3.678267	0.383332694	4.4683	0	0	1	;
	859.0	858.0	519.21	3.678267	3.678267	0.383332694	4.4683	0	0	1	;
	860.0	759.0	2359.88	4.594281	4.594281	0.68998827	6.5856	0	0	1	;
	860.0	861.0	2359.88	0.391311	0.391311	0.68998827	6.5856	0	0	1	;
	861.0	860.0	2359.88	0.391311	0.391311	0.68998827	6.5856	0	0	1	;
	861.0	862.0	2359.88	1.029003	1.029003	0.68998827	6.5856	0	0	1	;
	862.0	861.0	2359.88	1.029003	1.029003	0.68998827	6.5856	0	0	1	;
	862.0	863.0	2359.88	2.000034	2.000034	0.68998827	6.5856	0	0	1	;
	863.0	145.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	863.0	862.0	2359.88	2.000034	2.000034	0.68998827	6.5856	0	0	1	;
	863.0	864.0	904.16	0.687267	0.687267	0.916674306	5.3443	0	0	1	;
	863.0	872.0	2359.88	2.579754	2.579754	0.68998827	6.5856	0	0	1	;
	864.0	863.0	904.16	0.687267	0.687267	0.916674306	5.3443	0	0	1	;
	864.0	865.0	904.16	0.534541	0.534541	0.916674306	5.3443	0	0	1	;
	865.0	864.0	904.16	0.534541	0.534541	0.916674306	5.3443	0	0	1	;
	865.0	866.0	630.12	1.289877	1.289877	0.68998827	5.0906	0	0	1	;
	866.0	123.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	866.0	865.0	630.12	1.289877	1.289877	0.68998827	5.0906	0	0	1	;
	866.0	867.0	630.12	0.492762	0.492762	0.68998827	5.0906	0	0	1	;
	867.0	866.0	630.12	0.492762	0.492762	0.68998827	5.0906	0	0	1	;
	867.0	868.0	1260.24	0.449283	0.449283	0.68998827	5.0906	0	0	1	;
	868.0	121.0	9999999999.0	2.28	2.28	0.25	0.0	0	0	1	;
	868.0	867.0	1260.24	0.449283	0.449283	0.68998827	5.0906	0	0	1	;
	868.0	869.0	1260.24	0.405804	0.405804	0.68998827	5.0906	0	0	1	;
	869.0	118.0	9999999999.0	1.88	1.88	0.25	0.0	0	0	1	;
	869.0	857.0	1197.6	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	869.0	868.0	1260.24	0.405804	0.405804	0.68998827	5.0906	0	0	1	;
	870.0	146.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	870.0	871.0	1261.03	0.32727	0.32727	0.916674306	4.9287	0	0	1	;
	871.0	124.0	9999999999.0	1.12	1.12	0.25	0.0	0	0	1	;
	871.0	870.0	1261.03	0.32727	0.32727	0.916674306	4.9287	0	0	1	;
	871.0	872.0	1261.03	0.818175	0.818175	0.916674306	4.9287	0	0	1	;
	872.0	184.0	2359.88	0.739143	0.739143	0.68998827	6.5856	0	0	1	;
	872.0	863.0	2359.88	2.579754	2.579754	0.68998827	6.5856	0	0	1	;
	872.0	871.0	1261.03	0.818175	0.818175	0.916674306	4.9287	0	0	1	;
	872.0	873.0	1260.24	0.739143	0.739143	0.68998827	5.0906	0	0	1	;
	873.0	872.0	1260.24	0.739143	0.739143	0.68998827	5.0906	0	0	1	;
	873.0	874.0	1260.24	1.144947	1.144947	0.68998827	5.0906	0	0	1	;
	874.0	122.0	9999999999.0	1.56	1.56	0.166666667	0.0	0	0	1	;
	874.0	873.0	1260.24	1.144947	1.144947	0.68998827	5.0906	0	0	1	;
	874.0	875.0	1260.24	0.855087	0.855087	0.68998827	5.0906	0	0	1	;
	875.0	874.0	1260.24	0.855087	0.855087	0.68998827	5.0906	0	0	1	;
	875.0	876.0	1197.6	0.462975	0.462975	0.53998596	4.9432	0	0	1	;
	876.0	121.0	9999999999.0	1.26	1.26	0.166666667	0.0	0	0	1	;
	876.0	875.0	1197.6	0.462975	0.462975	0.53998596	4.9432	0	0	1	;
	876.0	878.0	1197.6	0.629646	0.629646	0.53998596	4.9432	0	0	1	;
	878.0	119.0	9999999999.0	1.32	1.32	0.166666667	0.0	0	0	1	;
	878.0	853.0	1197.6	0.518532	0.518532	0.53998596	4.9432	0	0	1	;
	878.0	876.0	1197.6	0.629646	0.629646	0.53998596	4.9432	0	0	1	;
	879.0	733.0	327.98	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	879.0	880.0	655.95	0.130435	0.130435	0.383332694	3.5038	0	0	1	;
	880.0	879.0	327.98	0.130435	0.130435	0.383332694	3.5038	0	0	1	;
	880.0	881.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	880.0	910.0	298.33	0.96	0.96	0.25	3.6596	0	0	1	;
	881.0	880.0	327.98	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	881.0	882.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	882.0	732.0	1557.63	0.156522	0.156522	0.383332694	4.4683	0	0	1	;
	882.0	883.0	655.95	0.130435	0.130435	0.383332694	3.5038	0	0	1	;
	883.0	697.0	1038.42	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	883.0	884.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	884.0	881.0	1038.42	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	884.0	908.0	1557.63	0.626088	0.626088	0.383332694	4.4683	0	0	1	;
	885.0	697.0	655.95	0.208696	0.208696	0.383332694	3.5038	0	0	1	;
	885.0	884.0	1557.63	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	885.0	907.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	886.0	696.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	886.0	885.0	1557.63	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	886.0	904.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	887.0	598.0	1557.63	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	887.0	694.0	1557.63	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	887.0	899.0	2076.84	0.469566	0.469566	0.383332694	4.4683	0	0	1	;
	888.0	596.0	1038.42	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	888.0	889.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	889.0	888.0	1038.42	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	889.0	893.0	655.95	0.365218	0.365218	0.383332694	3.5038	0	0	1	;
	890.0	418.0	2384.74	0.168	0.168	0.416666667	5.1644	0	0	1	;
	890.0	891.0	1589.83	0.168	0.168	0.416666667	5.1644	0	0	1	;
	891.0	890.0	2384.74	0.168	0.168	0.416666667	5.1644	0	0	1	;
	891.0	892.0	1557.63	0.365218	0.365218	0.383332694	4.4683	0	0	1	;
	891.0	924.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	892.0	5.0	9999999999.0	0.96	0.96	0.166666667	0.0	0	0	1	;
	892.0	891.0	1557.63	0.365218	0.365218	0.383332694	4.4683	0	0	1	;
	892.0	893.0	1557.63	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	893.0	889.0	655.95	0.365218	0.365218	0.383332694	3.5038	0	0	1	;
	893.0	892.0	1557.63	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	893.0	894.0	1038.42	0.365218	0.365218	0.383332694	4.4683	0	0	1	;
	893.0	923.0	983.93	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	894.0	893.0	1557.63	0.365218	0.365218	0.383332694	4.4683	0	0	1	;
	894.0	895.0	1038.42	0.26087	0.26087	0.383332694	4.4683	0	0	1	;
	894.0	922.0	2076.84	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	895.0	894.0	1557.63	0.26087	0.26087	0.383332694	4.4683	0	0	1	;
	895.0	897.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	895.0	900.0	2076.84	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	896.0	894.0	1038.42	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	897.0	896.0	1038.42	0.286957	0.286957	0.383332694	4.4683	0	0	1	;
	897.0	898.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	898.0	897.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	898.0	899.0	2076.84	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	898.0	901.0	2076.84	0.469566	0.469566	0.383332694	4.4683	0	0	1	;
	899.0	887.0	1557.63	0.469566	0.469566	0.383332694	4.4683	0	0	1	;
	899.0	898.0	2076.84	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	900.0	6.0	9999999999.0	0.66	0.66	0.166666667	0.0	0	0	1	;
	900.0	895.0	2076.84	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	900.0	901.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	901.0	898.0	2076.84	0.469566	0.469566	0.383332694	4.4683	0	0	1	;
	901.0	900.0	2076.84	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	901.0	902.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	901.0	917.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	902.0	901.0	983.93	0.443479	0.443479	0.383332694	3.5038	0	0	1	;
	902.0	903.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	902.0	905.0	1038.42	0.104348	0.104348	0.383332694	4.4683	0	0	1	;
	902.0	916.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	903.0	902.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	903.0	904.0	655.95	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	904.0	886.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	904.0	903.0	655.95	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	905.0	8.0	9999999999.0	0.78	0.78	0.166666667	0.0	0	0	1	;
	905.0	902.0	1038.42	0.104348	0.104348	0.383332694	4.4683	0	0	1	;
	905.0	906.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	906.0	905.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	906.0	907.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	906.0	908.0	1038.42	0.339131	0.339131	0.383332694	4.4683	0	0	1	;
	906.0	915.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	907.0	885.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	907.0	906.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	908.0	906.0	1038.42	0.339131	0.339131	0.383332694	4.4683	0	0	1	;
	908.0	909.0	1038.42	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	908.0	914.0	1038.42	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	909.0	881.0	1557.63	0.626088	0.626088	0.383332694	4.4683	0	0	1	;
	909.0	908.0	1038.42	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	909.0	910.0	1038.42	0.26087	0.26087	0.383332694	4.4683	0	0	1	;
	910.0	909.0	1038.42	0.26087	0.26087	0.383332694	4.4683	0	0	1	;
	910.0	911.0	1038.42	0.156522	0.156522	0.383332694	4.4683	0	0	1	;
	910.0	954.0	298.33	0.72	0.72	0.25	3.6596	0	0	1	;
	911.0	879.0	298.33	0.96	0.96	0.25	3.6596	0	0	1	;
	911.0	910.0	1038.42	0.156522	0.156522	0.383332694	4.4683	0	0	1	;
	911.0	912.0	1038.42	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	912.0	733.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	912.0	911.0	1038.42	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	912.0	913.0	1038.42	0.339131	0.339131	0.383332694	4.4683	0	0	1	;
	912.0	958.0	655.95	0.417392	0.417392	0.383332694	3.5038	0	0	1	;
	913.0	738.0	1038.42	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	913.0	912.0	1038.42	0.339131	0.339131	0.383332694	4.4683	0	0	1	;
	914.0	915.0	149.16	0.48	0.48	0.25	3.6596	0	0	1	;
	914.0	934.0	1038.42	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	915.0	906.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	915.0	914.0	149.16	0.48	0.48	0.25	3.6596	0	0	1	;
	915.0	932.0	149.16	0.72	0.72	0.25	3.6596	0	0	1	;
	915.0	935.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	916.0	902.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	916.0	932.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	917.0	901.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	917.0	916.0	298.33	0.6	0.6	0.25	3.6596	0	0	1	;
	917.0	931.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	918.0	917.0	298.33	0.24	0.24	0.25	3.6596	0	0	1	;
	918.0	930.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	919.0	918.0	298.33	0.12	0.12	0.25	3.6596	0	0	1	;
	920.0	895.0	2076.84	0.156522	0.156522	0.383332694	4.4683	0	0	1	;
	920.0	919.0	298.33	0.32	0.32	0.25	3.6596	0	0	1	;
	921.0	920.0	298.33	0.36	0.36	0.25	3.6596	0	0	1	;
	921.0	926.0	1557.63	0.078261	0.078261	0.383332694	4.4683	0	0	1	;
	922.0	5.0	9999999999.0	1.14	1.14	0.166666667	0.0	0	0	1	;
	922.0	921.0	2076.84	0.130435	0.130435	0.383332694	4.4683	0	0	1	;
	923.0	5.0	9999999999.0	0.84	0.84	0.166666667	0.0	0	0	1	;
	923.0	893.0	983.93	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	923.0	925.0	983.93	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	924.0	891.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	924.0	942.0	327.98	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	925.0	923.0	983.93	0.286957	0.286957	0.383332694	3.5038	0	0	1	;
	925.0	924.0	149.16	0.96	0.96	0.25	3.6596	0	0	1	;
	925.0	941.0	983.93	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	926.0	6.0	9999999999.0	0.9	0.9	0.166666667	0.0	0	0	1	;
	926.0	927.0	1557.63	0.104348	0.104348	0.383332694	4.4683	0	0	1	;
	927.0	925.0	298.33	0.48	0.48	0.25	3.6596	0	0	1	;
	927.0	940.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	928.0	920.0	2076.84	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	928.0	927.0	298.33	0.44	0.44	0.25	3.6596	0	0	1	;
	929.0	6.0	9999999999.0	0.42	0.42	0.166666667	0.0	0	0	1	;
	929.0	928.0	1557.63	0.078261	0.078261	0.383332694	4.4683	0	0	1	;
	930.0	918.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	930.0	928.0	298.33	0.44	0.44	0.25	3.6596	0	0	1	;
	930.0	938.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	931.0	917.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	931.0	930.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	931.0	937.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	932.0	8.0	9999999999.0	0.84	0.84	0.166666667	0.0	0	0	1	;
	932.0	915.0	149.16	0.72	0.72	0.25	3.6596	0	0	1	;
	932.0	916.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	932.0	931.0	298.33	0.56	0.56	0.25	3.6596	0	0	1	;
	932.0	936.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	933.0	909.0	1557.63	0.26087	0.26087	0.383332694	4.4683	0	0	1	;
	934.0	935.0	149.16	0.32	0.32	0.25	3.6596	0	0	1	;
	934.0	951.0	1038.42	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	935.0	915.0	149.16	0.28	0.28	0.25	3.6596	0	0	1	;
	935.0	934.0	149.16	0.32	0.32	0.25	3.6596	0	0	1	;
	935.0	936.0	149.16	0.72	0.72	0.25	3.6596	0	0	1	;
	936.0	932.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	936.0	935.0	149.16	0.72	0.72	0.25	3.6596	0	0	1	;
	936.0	949.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	937.0	931.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	937.0	936.0	298.33	0.52	0.52	0.25	3.6596	0	0	1	;
	937.0	948.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	938.0	930.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	938.0	937.0	298.33	0.32	0.32	0.25	3.6596	0	0	1	;
	938.0	947.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	939.0	929.0	1557.63	0.078261	0.078261	0.383332694	4.4683	0	0	1	;
	939.0	938.0	298.33	0.44	0.44	0.25	3.6596	0	0	1	;
	940.0	939.0	447.49	0.44	0.44	0.25	3.6596	0	0	1	;
	940.0	945.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	941.0	925.0	983.93	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	941.0	940.0	298.33	0.48	0.48	0.25	3.6596	0	0	1	;
	941.0	944.0	983.93	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	942.0	924.0	327.98	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	942.0	941.0	149.16	0.88	0.88	0.25	3.6596	0	0	1	;
	942.0	943.0	327.98	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	943.0	942.0	327.98	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	943.0	972.0	327.98	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	944.0	941.0	983.93	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	944.0	943.0	149.16	0.84	0.84	0.25	3.6596	0	0	1	;
	944.0	970.0	983.93	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	945.0	944.0	298.33	0.48	0.48	0.25	3.6596	0	0	1	;
	945.0	969.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	946.0	939.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	946.0	945.0	596.66	0.44	0.44	0.25	3.6596	0	0	1	;
	947.0	938.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	947.0	946.0	298.33	0.44	0.44	0.25	3.6596	0	0	1	;
	947.0	967.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	948.0	937.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	948.0	947.0	298.33	0.36	0.36	0.25	3.6596	0	0	1	;
	948.0	966.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	949.0	936.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	949.0	948.0	298.33	0.48	0.48	0.25	3.6596	0	0	1	;
	949.0	965.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	950.0	949.0	298.33	0.64	0.64	0.25	3.6596	0	0	1	;
	950.0	964.0	1038.42	0.234783	0.234783	0.383332694	4.4683	0	0	1	;
	951.0	7.0	9999999999.0	1.32	1.32	0.166666667	0.0	0	0	1	;
	951.0	950.0	1038.42	0.078261	0.078261	0.383332694	4.4683	0	0	1	;
	952.0	7.0	9999999999.0	1.2	1.2	0.166666667	0.0	0	0	1	;
	952.0	933.0	1557.63	0.078261	0.078261	0.383332694	4.4683	0	0	1	;
	953.0	950.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	953.0	952.0	1557.63	0.208696	0.208696	0.383332694	4.4683	0	0	1	;
	954.0	7.0	9999999999.0	1.08	1.08	0.166666667	0.0	0	0	1	;
	954.0	955.0	298.33	0.12	0.12	0.25	3.6596	0	0	1	;
	955.0	953.0	149.16	0.4	0.4	0.25	3.6596	0	0	1	;
	955.0	962.0	298.33	0.4	0.4	0.25	3.6596	0	0	1	;
	956.0	7.0	9999999999.0	1.2	1.2	0.166666667	0.0	0	0	1	;
	956.0	911.0	298.33	0.52	0.52	0.25	3.6596	0	0	1	;
	957.0	955.0	149.16	0.24	0.24	0.25	3.6596	0	0	1	;
	957.0	956.0	298.33	0.32	0.32	0.25	3.6596	0	0	1	;
	958.0	7.0	9999999999.0	1.32	1.32	0.166666667	0.0	0	0	1	;
	958.0	912.0	655.95	0.417392	0.417392	0.383332694	3.5038	0	0	1	;
	958.0	959.0	655.95	0.130435	0.130435	0.383332694	3.5038	0	0	1	;
	959.0	957.0	149.16	0.28	0.28	0.25	3.6596	0	0	1	;
	959.0	958.0	655.95	0.130435	0.130435	0.383332694	3.5038	0	0	1	;
	959.0	960.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	960.0	959.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	960.0	988.0	655.95	0.26087	0.26087	0.383332694	3.5038	0	0	1	;
	961.0	957.0	298.33	0.4	0.4	0.25	3.6596	0	0	1	;
	961.0	960.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	962.0	961.0	298.33	0.24	0.24	0.25	3.6596	0	0	1	;
	962.0	986.0	298.33	0.4	0.4	0.25	3.6596	0	0	1	;
	963.0	953.0	1557.63	0.234783	0.234783	0.383332694	4.4683	0	0	1	;
	963.0	962.0	298.33	0.4	0.4	0.25	3.6596	0	0	1	;
	964.0	963.0	447.49	0.24	0.24	0.25	3.6596	0	0	1	;
	964.0	983.0	1038.42	0.286957	0.286957	0.383332694	4.4683	0	0	1	;
	965.0	949.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	965.0	964.0	298.33	0.44	0.44	0.25	3.6596	0	0	1	;
	965.0	982.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	966.0	948.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	966.0	965.0	298.33	0.44	0.44	0.25	3.6596	0	0	1	;
	966.0	981.0	1311.91	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	967.0	947.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	967.0	966.0	596.66	0.4	0.4	0.25	3.6596	0	0	1	;
	967.0	980.0	298.33	0.28	0.28	0.25	3.6596	0	0	1	;
	968.0	946.0	2076.84	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	968.0	967.0	447.49	0.44	0.44	0.25	3.6596	0	0	1	;
	969.0	968.0	447.49	0.44	0.44	0.25	3.6596	0	0	1	;
	969.0	977.0	1557.63	0.182609	0.182609	0.383332694	4.4683	0	0	1	;
	970.0	944.0	983.93	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	970.0	969.0	298.33	0.48	0.48	0.25	3.6596	0	0	1	;
	970.0	975.0	983.93	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	971.0	970.0	149.16	0.52	0.52	0.25	3.6596	0	0	1	;
	971.0	974.0	149.16	0.28	0.28	0.25	3.6596	0	0	1	;
	972.0	943.0	327.98	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	972.0	971.0	149.16	0.28	0.28	0.25	3.6596	0	0	1	;
